,Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1009,367.25,400.375,7980.363439,7.5e-05,0.005865824,3.86863332,0.0,Nov,2,2,2,1,Returning_Visitor,True,True
1010,56.25,0.0,182.25,0.0,0.025,0.0,0.0,Nov,3,2,6,2,New_Visitor,False,False
1011,83.6,0.0,3333.076068,0.011627907,0.027506986,0.0,0.0,Aug,1,2,1,2,Returning_Visitor,False,False
1012,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1013,29.0,13.5,1005.849206,0.0,0.007986111,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
1014,0.0,0.0,272.3333333,0.013333333,0.02,0.0,1.0,May,1,1,1,3,Returning_Visitor,True,False
1015,0.0,0.0,70.0,0.04,0.08,0.0,0.4,May,2,5,6,3,Returning_Visitor,False,False
1016,0.0,0.0,499.0,0.0,0.018181818,86.388,0.0,May,2,2,6,2,New_Visitor,True,True
1017,0.0,0.0,194.0666667,0.001904762,0.051238095,0.0,0.0,May,2,5,4,2,Returning_Visitor,False,False
1018,0.0,0.0,1091.005876,0.007017544,0.027875244,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
1019,0.0,0.0,2524.0,0.008928571,0.051785714,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,False
1020,204.3875,187.0,776.4138158,0.015104167,0.016153274,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,False
1021,115.0,0.0,1129.214286,0.008163265,0.010945092,0.0,0.0,May,1,1,2,1,Returning_Visitor,False,False
1022,0.0,0.0,177.5,0.025,0.0875,0.0,0.6,May,4,2,1,6,Returning_Visitor,False,False
1023,290.3333333,0.0,2818.094444,0.016666667,0.018387097,2.050814516,0.0,May,1,1,6,2,Returning_Visitor,False,False
1024,1427.025,99.8,1446.520523,0.019362745,0.025837468,10.59553121,0.0,Aug,1,1,1,4,Returning_Visitor,False,False
1025,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False
1026,5.384615385,0.0,1195.726923,0.01372549,0.02254902,19.1127451,0.0,May,2,2,6,4,Returning_Visitor,True,False
1027,0.0,0.0,173.25,0.046153846,0.061538462,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
1028,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,True,False
1029,0.0,0.0,63.0,0.0,0.066666667,0.0,0.8,May,1,1,9,1,Returning_Visitor,False,False
1030,545.0,101.5,2797.213095,0.004098361,0.02454223,2.227278689,0.8,May,3,2,1,4,Returning_Visitor,False,False
1031,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
1032,0.0,0.0,584.1333333,0.0,0.007142857,0.0,0.0,May,2,2,4,4,Returning_Visitor,True,False
1033,0.0,0.0,1369.75,0.020408163,0.043307169,3.241653061,0.6,May,2,2,1,2,Returning_Visitor,False,False
1034,0.0,0.0,17.0,0.0,0.1,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
1035,0.0,0.0,289.5,0.00952381,0.038095238,0.0,0.0,Dec,2,2,6,10,Returning_Visitor,False,False
1036,0.0,0.0,294.75,0.0,0.03,0.0,0.0,Dec,1,1,3,8,New_Visitor,False,False
1037,0.0,0.0,2222.9,0.003703704,0.014814815,0.0,0.0,May,4,1,1,4,Returning_Visitor,False,False
1038,0.0,0.0,25.0,0.0,0.066666667,0.0,0.0,Feb,2,4,1,5,Returning_Visitor,False,False
1039,0.0,0.0,0.0,0.1,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1040,0.0,0.0,780.1666667,0.0,0.022222222,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,False,False
1041,75.6,68.4,44.66666667,0.0,0.033333333,0.0,0.0,Oct,2,2,7,2,New_Visitor,True,False
1042,0.0,0.0,112.0,0.0,0.033333333,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
1043,33.0,0.0,2023.75,0.004731183,0.018752216,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
1044,0.0,0.0,443.0,0.030769231,0.053846154,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,False
1045,151.8,0.0,265.4,0.0,0.007692308,0.0,0.0,Jul,1,1,1,5,New_Visitor,False,False
1046,361.4761905,68.0,625.0856893,0.011149826,0.02195122,6.072158537,0.0,May,2,2,2,2,Returning_Visitor,True,False
1047,0.0,0.0,496.75,0.0,0.011111111,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
1048,0.0,0.0,355.1666667,0.0,0.004166667,18.02533,0.0,Mar,2,4,1,2,Returning_Visitor,False,True
1049,167.375,135.0,4263.977734,0.005373737,0.012004543,112.6661365,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
1050,134.7666667,0.0,347.547619,0.024242424,0.042121212,0.0,0.0,May,3,2,4,4,Returning_Visitor,False,False
1051,249.5,0.0,2506.333333,0.015277778,0.041369048,13.99708333,0.0,May,2,2,6,6,Returning_Visitor,False,True
1052,147.0,0.0,627.0,0.006896552,0.011264368,25.19297315,0.0,Dec,1,1,8,2,Returning_Visitor,False,False
1053,0.0,0.0,95.0,0.014285714,0.061904762,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
1054,700.6333333,0.0,4897.845238,0.0,0.015740741,0.700155006,0.0,Sep,3,2,1,5,Returning_Visitor,True,False
1055,58.0,0.0,806.5,0.0,0.009375,9.7455,0.0,May,2,4,1,4,Returning_Visitor,False,True
1056,87.91666667,0.0,1621.025379,0.004081633,0.020544218,6.02352321,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
1057,0.0,0.0,190.75,0.0,0.01875,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
1058,38.5,0.0,130.05,0.023529412,0.050980392,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False
1059,94.6,0.0,2222.419048,0.005092593,0.01496142,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,False,False
1060,218.5714286,0.0,1760.613095,0.0,0.01375,16.81772593,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
1061,0.0,0.0,65.5,0.066666667,0.1,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
1062,420.0666667,230.7,1251.6,0.055172414,0.079310345,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
1063,1566.6,0.0,2256.74954,0.0,0.000250438,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
1064,0.0,193.0,3085.620238,0.010851648,0.024392801,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,True
1065,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,4,3,New_Visitor,False,False
1066,0.0,0.0,32.0,0.0,0.1,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
1067,0.0,0.0,170.0,0.04,0.1,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
1068,75.05,0.0,489.1452381,0.011111111,0.022222222,27.38224222,0.0,Mar,2,2,5,2,Returning_Visitor,True,True
1069,122.1,158.5,8701.851617,0.002401067,0.012477354,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1070,335.1309524,399.8,1839.098106,0.015758703,0.031587556,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False
1071,322.35,0.0,1845.394615,0.0,0.009714286,39.42556512,0.0,Jul,2,2,1,1,Returning_Visitor,False,True
1072,229.3333333,115.25,1474.530303,0.0,0.005429293,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
1073,11.5,0.0,887.8,0.008823529,0.032679739,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
1074,250.2222222,343.875,5076.380556,0.0,0.010982424,28.41708136,0.0,Dec,3,2,1,13,Returning_Visitor,False,True
1075,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1076,33.91666667,785.875,9297.575489,0.011608301,0.027881156,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1077,26.0,0.0,872.4,0.003508772,0.01754386,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,True,False
1078,321.5,0.0,5395.201794,0.010485437,0.03,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1079,4.0,0.0,44.4,0.0,0.05,0.0,0.0,Sep,2,10,3,5,New_Visitor,False,False
1080,0.0,0.0,255.0,0.0,0.015384615,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
1081,0.0,0.0,14.2,0.1,0.15,0.0,0.0,Oct,1,1,1,1,Returning_Visitor,True,False
1082,72.04,206.6,709.4333333,0.007142857,0.016666667,15.70942935,0.0,Aug,2,2,2,2,Returning_Visitor,False,True
1083,0.0,0.0,74.6,0.0,0.066666667,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,True,False
1084,6.0,0.0,3545.19127,0.008954009,0.057518519,0.0,0.6,May,2,2,4,2,Returning_Visitor,False,False
1085,0.0,0.0,3357.053333,0.015533981,0.043527508,0.0,0.0,Sep,2,2,4,1,Returning_Visitor,False,False
1086,0.0,0.0,680.0,0.02,0.058333333,0.0,0.6,May,2,6,2,3,Returning_Visitor,False,False
1087,302.5,0.0,257.1666667,0.05,0.04875,0.0,0.0,Dec,3,2,7,3,Returning_Visitor,False,False
1088,55.0,18.0,548.0,0.0,0.04,17.2704,0.0,May,2,4,3,4,Returning_Visitor,False,True
1089,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
1090,4.0,0.0,417.5333333,0.0,0.027777778,0.0,0.0,Aug,3,2,6,2,Returning_Visitor,False,False
1091,150.0,0.0,271.3333333,0.0,0.014285714,0.0,0.0,Mar,1,1,4,2,New_Visitor,False,False
1092,0.0,0.0,27.2,0.0,0.04,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
1093,0.0,0.0,1340.75,0.0,0.015384615,57.58892308,0.6,May,4,1,3,4,New_Visitor,False,True
1094,41.0,0.0,68.5,0.0,0.033333333,0.0,0.4,May,1,1,1,2,Returning_Visitor,False,False
1095,301.1369048,886.5,5097.41833,0.014132104,0.030390424,7.296889074,0.0,Nov,3,2,2,2,Returning_Visitor,True,True
1096,202.1,0.0,3633.953333,0.00130719,0.017287582,16.14887273,0.0,Oct,4,2,8,1,Returning_Visitor,False,False
1097,0.0,0.0,379.0833333,0.0,0.0125,0.0,0.0,Dec,3,12,1,1,Returning_Visitor,True,False
1098,140.5833333,385.0,1609.990079,0.003571429,0.028928571,7.209305119,0.0,Dec,2,2,5,2,Returning_Visitor,True,False
1099,433.8,6.0,728.7,0.0,0.009803922,0.0,0.0,Oct,2,10,1,3,Returning_Visitor,False,False
1100,201.15,0.0,506.1833333,0.0,0.001666667,0.0,0.0,Dec,1,8,3,11,New_Visitor,False,False
1101,60.0,0.0,841.0333333,0.015151515,0.043434343,0.0,0.4,May,2,1,7,4,Returning_Visitor,False,False
1102,0.0,0.0,391.5833333,0.0,0.025,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False
1103,70.5,0.0,1298.0,0.0,0.018666667,40.76128,0.0,Mar,2,2,3,2,New_Visitor,False,False
1104,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,1,Returning_Visitor,False,False
1105,574.55,0.0,571.4238596,0.031578947,0.029645043,0.0,0.0,Oct,3,2,4,2,Returning_Visitor,False,False
1106,0.0,0.0,190.25,0.030769231,0.049230769,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
1107,0.0,13.0,1042.507143,0.01025641,0.027136752,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
1108,0.0,0.0,332.125,0.036363636,0.090909091,0.0,0.0,Nov,2,2,6,3,Returning_Visitor,False,False
1109,18.75,0.0,68.75,0.0,0.025,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False
1110,244.2666667,0.0,4484.669445,0.008408408,0.024055759,3.50497054,0.0,Dec,3,2,2,10,Returning_Visitor,False,False
1111,0.0,14.0,1666.75,0.0,0.021052632,0.0,0.0,Nov,8,13,9,20,Other,False,False
1112,45.0,0.0,1100.475,0.0,0.008391881,24.7526533,0.0,Nov,2,5,4,2,Returning_Visitor,True,True
1113,156.5,122.0,694.7121212,0.0,0.00297619,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,False,False
1114,140.875,0.0,2625.185014,0.003,0.027077656,2.815539375,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
1115,0.0,0.0,260.0,0.05,0.083333333,0.0,0.6,May,1,1,7,1,Returning_Visitor,False,False
1116,0.0,0.0,270.75,0.0,0.057142857,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,True,False
1117,0.0,0.0,62.75,0.0,0.04,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,True,False
1118,0.0,39.5,8864.036841,0.001685393,0.007310889,9.964255807,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
1119,245.4666667,0.0,1575.216667,0.006896552,0.030172414,0.0,0.0,May,4,2,3,6,Returning_Visitor,False,False
1120,0.0,88.6,682.1833333,0.0,0.001388889,0.0,0.0,Jul,1,1,3,1,Returning_Visitor,False,False
1121,234.1666667,0.0,1589.583333,0.0,0.007692308,61.20406619,0.0,Nov,2,2,2,10,Returning_Visitor,False,True
1122,0.0,0.0,54.0,0.0,0.033333333,0.0,0.0,Nov,1,1,5,10,Returning_Visitor,True,False
1123,321.6,0.0,1151.2,0.0,0.012903226,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
1124,98.0,0.0,2628.0,0.002469136,0.012345679,0.602232815,0.0,Dec,2,1,1,2,Returning_Visitor,False,True
1125,191.0,0.0,2171.174592,0.0,0.017931489,0.0,0.4,May,2,4,7,6,Returning_Visitor,False,False
1126,0.0,0.0,1340.3,0.0,0.025,0.0,0.0,Sep,1,2,3,4,Returning_Visitor,False,False
1127,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,9,2,Returning_Visitor,False,False
1128,21.2,0.0,0.0,0.05,0.1,0.0,0.0,Oct,1,1,1,5,Returning_Visitor,False,False
1129,52.0,0.0,743.9166667,0.004,0.016,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
1130,50.5,0.0,37.5,0.0,0.04,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
1131,226.9545455,0.0,4895.022989,0.003333333,0.023321256,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
1132,155.0,0.0,2130.693837,0.025,0.032482778,0.0,0.0,Nov,3,2,8,3,Returning_Visitor,False,False
1133,40.13636364,0.0,840.9952922,0.005263158,0.012593985,64.72238907,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
1134,130.55,214.1,385.75,0.0,0.013793103,0.0,0.0,Sep,2,2,6,4,New_Visitor,False,False
1135,0.0,0.0,579.5833333,0.0,0.00625,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
1136,0.0,0.0,739.8333333,0.007692308,0.028461538,0.0,0.0,May,3,3,1,3,Returning_Visitor,False,False
1137,120.5,0.0,1011.5,0.0,0.00952381,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1138,89.8,47.0,1167.966667,0.005853659,0.014390244,33.9251122,0.0,May,4,1,3,3,Returning_Visitor,False,True
1139,47.8,0.0,451.1890072,0.0,0.00240967,0.0,0.0,Aug,1,1,2,3,Returning_Visitor,True,False
1140,590.925,0.0,2214.230303,0.009375,0.031076389,1.288569678,0.0,Oct,2,4,8,1,Returning_Visitor,False,False
1141,0.0,0.0,1759.416667,0.0,0.002903226,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,True,False
1142,216.6,0.0,937.8653488,0.040350877,0.069414101,0.0,0.0,Oct,3,2,6,1,Returning_Visitor,True,False
1143,0.0,0.0,2805.038095,0.005405405,0.038192738,0.0,0.0,Aug,4,1,3,3,Returning_Visitor,True,False
1144,38.5,308.0,582.0,0.0,0.021875,0.0,0.0,May,2,2,2,13,Returning_Visitor,True,False
1145,213.4333333,0.0,253.5541667,0.0,0.0125,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
1146,0.0,0.0,17.0,0.0,0.1,0.0,0.0,Nov,4,1,4,10,Returning_Visitor,True,False
1147,13.5,0.0,1580.166667,0.024,0.054666667,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
1148,0.0,482.3333333,2453.75,0.0,0.001111111,48.868,0.0,May,1,1,8,2,Returning_Visitor,True,True
1149,14.0,0.0,334.7857143,0.0,0.023333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1150,24.42857143,278.1666667,2735.728571,0.002439024,0.024843206,8.631719512,0.0,Mar,2,5,2,7,Returning_Visitor,False,True
1151,0.0,0.0,80.0,0.1,0.133333333,0.0,1.0,May,1,1,1,3,Returning_Visitor,True,False
1152,0.0,12.0,0.0,0.0,0.1,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
1153,0.0,0.0,144.5,0.0,0.1,0.0,0.0,Nov,3,2,2,2,New_Visitor,False,False
1154,7.0,0.0,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1155,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1156,216.6,0.0,1463.8,0.006060606,0.007575758,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,False
1157,0.0,0.0,120.0,0.0,0.044444444,0.0,0.8,May,2,4,9,2,Returning_Visitor,False,False
1158,0.0,0.0,392.0,0.0,0.026923077,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
1159,170.0,0.0,1342.666667,0.003333333,0.023333333,29.35629782,0.0,Mar,2,2,1,3,Returning_Visitor,False,True
1160,78.64980843,0.0,4185.096695,0.024119241,0.04298103,2.427453927,0.0,Jul,2,2,1,1,Returning_Visitor,False,True
1161,246.5333333,0.0,2150.433333,0.007228916,0.020883534,17.35448787,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
1162,20.5,13.0,1518.903694,0.0,0.022947455,13.40247586,0.0,May,2,2,1,4,Returning_Visitor,False,False
1163,0.0,0.0,484.672619,0.0,0.018965517,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,False,False
1164,0.0,0.0,213.5,0.0,0.1,0.0,0.0,Dec,2,10,9,1,Returning_Visitor,False,False
1165,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Aug,2,2,2,4,Returning_Visitor,False,False
1166,0.0,0.0,12.0,0.05,0.12,0.0,0.6,May,1,1,1,4,Returning_Visitor,False,False
1167,0.0,0.0,40.5,0.0,0.1,0.0,0.0,Dec,1,1,3,3,Other,False,False
1168,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
1169,0.0,0.0,0.0,0.2,0.2,0.0,0.8,May,3,2,2,13,Returning_Visitor,False,False
1170,99.5,0.0,953.0686869,0.0,0.014285714,0.0,0.0,May,1,1,6,4,Returning_Visitor,True,False
1171,124.125,0.0,1988.658333,0.008943089,0.030662021,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
1172,337.0,39.0,630.5,0.0,0.00625,28.794,0.0,May,3,2,1,11,Returning_Visitor,True,True
1173,0.0,0.0,1245.25,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
1174,0.0,0.0,999.8333333,0.0,0.009,0.0,0.0,Dec,2,2,1,8,New_Visitor,True,False
1175,0.0,0.0,94.8,0.07,0.057777778,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,False,False
1176,244.7083333,0.0,8125.852288,0.002790698,0.017631698,0.0,0.0,Dec,4,1,1,1,Returning_Visitor,True,False
1177,14.0,0.0,65.0,0.0,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
1178,0.0,0.0,674.9583333,0.0,0.016666667,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,False
1179,0.0,0.0,502.4666667,0.0,0.035507246,0.0,0.8,May,2,2,7,1,Returning_Visitor,False,False
1180,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,True,False
1181,183.25,80.5,1883.444231,0.0,0.020858475,0.0,0.0,Nov,3,12,1,6,Returning_Visitor,True,True
1182,0.0,0.0,845.5,0.0,0.007407407,0.0,0.0,Mar,4,1,1,11,Returning_Visitor,True,False
1183,0.0,0.0,503.6333333,0.013333333,0.033333333,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False,False
1184,130.5,0.0,165.5,0.0,0.033333333,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
1185,182.0833333,0.0,310.9,0.0,0.01,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
1186,8.5,0.0,848.2051282,0.004347826,0.022463768,0.0,0.0,May,4,1,1,1,Returning_Visitor,True,False
1187,0.0,0.0,8.0,0.0,0.066666667,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
1188,0.0,0.0,614.75,0.0,0.073333333,0.0,0.0,Dec,2,10,2,2,Returning_Visitor,False,False
1189,0.0,0.0,512.7166667,0.007142857,0.013571429,1.401949127,0.0,Jul,2,2,7,1,Returning_Visitor,True,True
1190,0.0,0.0,372.8333333,0.0,0.0125,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
1191,0.0,0.0,2807.164836,0.025,0.027424242,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,True
1192,12.0,11.0,6194.852381,0.015540541,0.032152607,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
1193,92.6,0.0,207.9333333,0.0,0.04,0.0,0.0,Jul,1,1,9,20,New_Visitor,False,False
1194,0.0,0.0,1760.0,0.036363636,0.072727273,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
1195,0.0,0.0,6793.383281,0.007766272,0.023198706,2.381971158,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
1196,248.9214286,0.0,6225.988835,0.003562341,0.025012117,7.963976424,0.0,Nov,2,2,2,2,Returning_Visitor,True,True
1197,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
1198,0.0,0.0,2780.609524,0.019242424,0.045272727,9.137331307,0.0,Dec,2,2,8,3,Returning_Visitor,False,False
1199,0.0,0.0,781.5,0.007692308,0.030769231,0.0,0.2,May,2,2,2,3,Returning_Visitor,False,False
1200,0.0,0.0,879.0333333,0.004761905,0.024603175,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,False
1201,110.5,0.0,284.0,0.0,0.008333333,0.0,1.0,May,1,8,1,11,New_Visitor,True,False
1202,31.0,62.0,196.2,0.0,0.013333333,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
1203,0.0,0.0,3382.083333,0.0,0.011627907,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
1204,79.1,0.0,434.6714286,0.0,0.007142857,0.0,0.0,May,2,2,1,2,New_Visitor,True,False
1205,176.5,0.0,1384.972222,0.005263158,0.021992481,26.45082237,0.0,May,1,1,2,4,Returning_Visitor,False,True
1206,149.5,0.0,1562.333333,0.038709677,0.062580645,7.636645161,0.2,May,2,2,3,2,Returning_Visitor,False,False
1207,766.8333333,0.0,4153.276587,7.09e-05,0.005893497,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False
1208,0.0,5.5,4310.775,0.001408451,0.013891039,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
1209,102.4,44.4,688.3142857,0.0,0.022222222,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
1210,241.8611111,228.0,4755.224054,0.009808489,0.029142563,1.104440234,0.0,Nov,1,2,2,1,Returning_Visitor,False,False
1211,73.75,58.0,777.5,0.0,0.015555556,10.782,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
1212,441.8333333,102.5,9230.890838,0.006458333,0.021838687,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
1213,47.5,17.0,1202.916667,0.015813953,0.048604651,0.0,0.0,Nov,2,6,1,3,Returning_Visitor,False,False
1214,118.9032258,104.5,2748.624538,0.005420054,0.006678351,119.6414737,0.0,May,1,1,2,3,Returning_Visitor,False,False
1215,24.0,0.0,801.5095238,0.00754717,0.013274933,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
1216,454.0,17.0,1514.6,0.022222222,0.029112554,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,False
1217,77.5,0.0,678.25,0.0,0.031578947,0.0,0.0,Nov,1,2,1,3,Returning_Visitor,False,False
1218,112.5,0.0,1882.113409,0.004,0.019314286,17.527656,0.0,Mar,1,1,4,3,Returning_Visitor,False,False
1219,55.75,0.0,3817.203846,0.0,0.020533333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1220,51.8,0.0,864.0071429,0.0,0.008,13.52088614,0.0,Nov,2,4,5,2,Returning_Visitor,False,False
1221,9.0,0.0,4084.393939,0.0,0.001794872,0.0,0.0,Feb,2,2,8,4,Returning_Visitor,False,False
1222,140.5,0.0,1090.490476,0.013675214,0.016892552,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,False
1223,34.0,0.0,2241.002381,0.002439024,0.007012195,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1224,0.0,0.0,631.0857143,0.012903226,0.02078853,0.0,0.0,June,2,2,8,1,Returning_Visitor,False,False
1225,0.0,0.0,795.0,0.066666667,0.111111111,0.0,0.0,Nov,3,2,9,6,Returning_Visitor,True,False
1226,197.7083333,130.5166667,1359.771429,0.004761905,0.018611111,34.98992634,0.0,Nov,3,2,1,11,Returning_Visitor,True,False
1227,151.0,0.0,840.2863203,0.0,0.010763889,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
1228,0.0,0.0,598.25,0.0,0.05,0.0,0.4,May,2,5,9,6,Returning_Visitor,False,False
1229,0.0,0.0,182.0,0.0,0.04,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
1230,0.0,0.0,42.0,0.0,0.05,0.0,0.0,Dec,2,10,1,2,Returning_Visitor,False,False
1231,152.0,0.0,72.5,0.0,0.00952381,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
1232,0.0,0.0,386.25,0.0,0.022222222,0.0,0.0,Dec,3,2,6,6,New_Visitor,False,False
1233,390.87,29.2,2251.116667,0.006818182,0.020887446,0.0,0.0,Sep,2,2,9,1,Returning_Visitor,False,False
1234,178.2,0.0,368.2,0.02,0.05,0.0,0.0,Mar,3,2,8,3,Returning_Visitor,True,False
1235,0.0,0.0,472.875,0.00952381,0.041269841,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1236,241.6,0.0,920.7,0.0,0.015555556,0.0,0.0,Nov,1,8,3,20,Returning_Visitor,False,False
1237,89.0625,888.0,9139.496696,0.00625,0.018539498,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1238,0.0,0.0,791.9166667,0.0125,0.025520833,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
1239,0.0,0.0,31.2,0.0,0.1,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,False
1240,419.0,0.0,362.1029825,0.022916667,0.021979167,3.164088313,0.0,Jul,3,2,3,2,Returning_Visitor,True,True
1241,53.5,0.0,3801.680397,0.010714286,0.03015873,0.906375967,0.0,Sep,2,2,1,4,Returning_Visitor,False,False
1242,374.0,0.0,791.9559524,0.013636364,0.025536616,0.0,0.6,May,3,2,1,1,Returning_Visitor,False,False
